group;id;crdt;setting;cb;base;delta;parameter;mean_point_estimate;mean_std_err;median_point_estimate;median_std_err;std_dev_point_estimate;std_dev_std_err
kv_stores_hydration_setting;crdt=w_cb base_diameter=1000;kv_store;hydration;TRUE;1000;0;1000;33.832795024999996;0.09343355096306159;33.5635105;0.032952036898806276;0.93990157152896;0.17516049578039378
kv_stores_hydration_setting;crdt=w_cb base_diameter=2000;kv_store;hydration;TRUE;2000;0;2000;69.9983946;0.1706235108552855;69.7359995;0.08874978384737978;1.7172974328981176;0.45475216472444746
kv_stores_hydration_setting;crdt=w_cb base_diameter=3000;kv_store;hydration;TRUE;3000;0;3000;110.35142748;0.1125035876539158;110.2519375;0.13445277273107287;1.133411195695761;0.07821517035960338
kv_stores_hydration_setting;crdt=w_cb base_diameter=4000;kv_store;hydration;TRUE;4000;0;4000;150.99637827;0.19073155836882733;150.8575835;0.2614730376967582;1.9144806463173696;0.13271191819416533
kv_stores_hydration_setting;crdt=w_cb base_diameter=5000;kv_store;hydration;TRUE;5000;0;5000;197.16251877000002;0.24858070029148183;197.0076875;0.23574018196252458;2.505019591293941;0.21765386415146223
