group;id;crdt;setting;cb;base;delta;parameter;mean_point_estimate;mean_std_err;median_point_estimate;median_std_err;std_dev_point_estimate;std_dev_std_err
kv_stores_hydration_setting;crdt=wo_cb base_diameter=1000;kv_store;hydration;FALSE;1000;0;1000;1.9551705713812688;0.002749081293433975;1.9490293157596372;0.0023825943272838047;0.02751988052954736;0.007665455194234359
kv_stores_hydration_setting;crdt=wo_cb base_diameter=2000;kv_store;hydration;FALSE;2000;0;2000;3.6934463121428593;0.002752443784799332;3.6888869285714287;0.003082618189810399;0.02778184354771615;0.004481305698365066
kv_stores_hydration_setting;crdt=wo_cb base_diameter=3000;kv_store;hydration;FALSE;3000;0;3000;5.555544501000001;0.005920883992086235;5.5521875;0.006883799121175872;0.059287491976455525;0.005193561478451428
kv_stores_hydration_setting;crdt=wo_cb base_diameter=4000;kv_store;hydration;FALSE;4000;0;4000;7.358917452857141;0.023668090221402836;7.320142928571429;0.007791711680509214;0.23847847872284245;0.11381840288896544
kv_stores_hydration_setting;crdt=wo_cb base_diameter=5000;kv_store;hydration;FALSE;5000;0;5000;9.238752713333334;0.02727942241980262;9.200225666666668;0.0277861750794809;0.2736440013751802;0.09973170931839336
