group;id;crdt;setting;cb;base;delta;parameter;mean_point_estimate;mean_std_err;median_point_estimate;median_std_err;std_dev_point_estimate;std_dev_std_err
kv_stores_near_real_time_setting;crdt=wo_cb base_diameter=5000 delta_diameter=20;kv_store;near_real_time;FALSE;5000;20;20;0.10018319500000003;0.0003197747250391175;0.09952791666666666;0.0002841319461056439;0.0031981278858446514;0.0008608697316911766
kv_stores_near_real_time_setting;crdt=wo_cb base_diameter=5000 delta_diameter=40;kv_store;near_real_time;FALSE;5000;40;40;0.13869051666666665;0.0002759944312269879;0.13789916666666666;0.00023293784889277648;0.0027827209710147463;0.0003210378681120832
kv_stores_near_real_time_setting;crdt=wo_cb base_diameter=5000 delta_diameter=60;kv_store;near_real_time;FALSE;5000;60;60;0.1733302033333334;0.00033208036842597783;0.17277075;0.00020673149920620023;0.003331172148262234;0.00040861974519207535
kv_stores_near_real_time_setting;crdt=wo_cb base_diameter=5000 delta_diameter=80;kv_store;near_real_time;FALSE;5000;80;80;0.20898750500000005;0.0003406486711386819;0.20834375;0.00021031289999558434;0.0034144949760298022;0.00036422900154265623
kv_stores_near_real_time_setting;crdt=wo_cb base_diameter=5000 delta_diameter=100;kv_store;near_real_time;FALSE;5000;100;100;0.2454579166666667;0.0003545644218779212;0.2449966666666667;0.00031089612480744743;0.003563057457083786;0.0005610723847338833
